# DATE-BEG = 2012-05-13T20:56:15
# DATE-END = 2019-07-05T11:18:17
# DOI = 10.17909/g37r-1r51
# HLSPID = BOOCATS
# HLSPNAME = HST Photometry and Astrometry of the Bootes I Ultrafaint Dwarf Galaxy
# HLSPLEAD = Carrie Filion
# HLSPVER = 1.0
#HLSPTARG = Bootes I
#PROPOSID = 15317, 12549# DOI = 10.17909/g37r-1r51
# OBSERVAT = HST
# INSTRUME = F606W, F814W
# RADESYS = ICRS
# TIMESYS = UTC
# LICENSE = ‘CC BY 4.0’
# LICENURL = https://creativecommons.org/licenses/by/4.0/
###################################
# CATALOG DESCRIPTION:
# column name, unit, description
# ID - number, astrometric catalog ID
# pmx - mas/yr, weighted proper motion in X
# pmy - mas/yr, weighted proper motion in Y
# err_pmx - mas/yr, error of the weighted proper motion in X
# err_pmy - mas/yr, error of the weighted proper motion in Y
# m_astrom - mag, proxy stellar magnitude
# n1 - number, number of first-epoch datapoints
# n2 - number, number of second-epoch datapoints
# n_del - number, number of deleted datapoints
# max_res - pix, largest residual in either proper-motion fit
# X - pix, X-coordinate in ACS/WFC pixels aligned with RA
# Y - pix, y-coordinate in ACS/WFC pixels aligned with Dec
# RA - decimal deg, right ascension (J2000)
# DEC - decimal deg, declination (J2000)
# pointing - number, Pointing/field center to which source belongs (1, 3, 5)
###################################
# Notes: direction of X-axis is opposite to R.A.
# Formally, our celestial coordinates are on epoch 2016.0.
# Each pointing is treated as an independent field on the sky.
###################################
ID,pmx,pmy,err_pmx,err_pmy,mag_astrom,n1,n2,n_del,max_res,X,Y,RA,DEC,pointing
1341070,13.84,5.91,2.24,1.85,26.173,2,3,0,0.293,1002.24,3072.32,209.977029652,14.527228562,5
1884054,-0.25,-0.01,0.34,0.41,25.143,5,9,1,0.141,104.3,3078.01,209.969384574,14.517188719,5
724068,0.07,-0.06,0.08,0.07,22.675,8,11,0,0.066,3851.36,3082.62,210.001617402,14.558847507,5
832065,-0.11,-0.39,0.42,0.41,25.417,5,10,0,0.169,1406.79,3083.68,209.980634316,14.531636044,5
1231070,-0.0,-0.1,0.2,0.23,24.027,7,9,1,0.121,3841.82,3086.66,210.001581994,14.558707643,5
1473049,0.02,0.02,0.12,0.11,24.298,8,10,1,0.079,2205.11,3087.7,209.987536361,14.540486339,5
1437056,-0.15,0.35,0.93,1.44,26.197,2,6,0,0.3,3237.41,3088.27,209.996409036,14.551968767,5
1431056,1.26,0.8,0.34,0.41,25.443,8,11,0,0.204,3422.11,3090.98,209.998026454,14.554001493,5
1462056,-0.24,1.32,0.59,0.45,25.262,2,11,0,0.145,2789.45,3094.56,209.992633664,14.546931791,5
909072,0.11,-0.14,0.06,0.06,22.943,7,10,0,0.042,2035.39,3095.18,209.986164671,14.538535474,5
1763059,-0.09,0.2,0.15,0.19,24.271,7,13,1,0.092,1382.96,3105.15,209.980676326,14.53119245,5
1120071,0.82,1.15,0.28,0.27,24.657,7,11,0,0.175,3033.23,3105.38,209.994851902,14.549554516,5
1149071,0.26,0.39,0.1,0.16,24.429,8,5,0,0.06,2326.26,3125.6,209.989012416,14.541519429,5
2026061,-1.33,2.2,1.97,1.39,26.53,2,3,0,0.438,2235.94,3132.08,209.988311074,14.540460384,5
1874063,-0.23,-0.17,0.14,0.09,24.238,8,11,0,0.108,772.75,3139.38,209.975829643,14.524117281,5
873065,0.34,0.7,0.46,0.36,25.46,6,6,0,0.247,468.5,3141.17,209.973237661,14.52071653,5
1305070,3.82,-2.21,1.19,1.96,25.745,2,5,3,0.378,2646.28,3149.25,209.99203269,14.544883864,5
1124066,-0.99,0.18,1.36,1.26,25.847,4,2,1,0.316,2764.82,3161.61,209.993192864,14.546100106,5
754068,4.59,-4.75,0.16,0.15,23.497,6,9,2,0.08,3460.83,3162.26,209.999178309,14.553839641,5
1055069,-0.25,-0.26,0.28,0.12,24.432,6,9,0,0.113,2148.06,3163.18,209.98791376,14.539223867,5
2127053,0.04,-0.05,0.55,0.61,26.031,4,10,0,0.176,647.61,3164.55,209.975044416,14.522515356,5
757068,0.12,0.13,0.07,0.04,22.706,8,15,1,0.042,3392.22,3168.18,209.998656992,14.553026935,5
1549056,0.99,1.57,1.48,1.7,26.142,4,3,2,0.533,2090.7,3173.66,209.987541646,14.538498413,5
1483056,0.59,1.41,1.07,0.48,25.79,6,4,1,0.346,3387.62,3181.97,209.998775948,14.552861118,5
1369051,0.24,1.0,0.34,0.4,25.938,7,13,0,0.287,2849.31,3185.28,209.994190422,14.546843442,5
1140066,0.26,-0.2,0.23,0.23,24.716,4,6,0,0.077,2637.51,3188.25,209.992405541,14.544461844,5
1661058,-1.76,-0.28,0.04,0.03,19.212,8,9,3,0.022,1684.56,3192.41,209.984269091,14.533822979,5
875065,0.19,-0.08,0.05,0.06,22.168,6,13,1,0.047,988.96,3194.81,209.978323287,14.526062341,5
1126066,0.33,0.11,0.38,0.43,25.412,7,8,0,0.201,3074.92,3196.69,209.996259448,14.549258994,5
1172071,0.34,0.77,0.23,0.51,24.85,6,10,0,0.349,2709.98,3202.65,209.993193433,14.545148515,5
1606049,0.0,0.03,0.05,0.04,22.05,7,15,1,0.036,667.0,3206.07,209.97568802,14.522385753,5
1783055,-0.78,1.29,0.47,0.8,25.995,5,5,0,0.35,2916.93,3206.21,209.995011819,14.547421865,5
968072,-0.17,-0.57,0.73,1.93,25.961,3,3,0,0.307,1164.12,3210.0,209.98000189,14.527885107,5
2154061,0.58,-0.23,1.83,1.59,26.281,2,3,2,0.24,1181.23,3210.98,209.980160255,14.528067403,5
791068,0.38,0.29,0.71,1.07,25.352,5,4,1,0.593,2453.93,3212.71,209.991109888,14.542215614,5
961072,-1.73,-1.64,1.69,1.33,25.733,3,3,1,0.323,1473.79,3212.92,209.982694786,14.531306971,5
1524052,0.39,-0.98,1.82,1.86,26.108,2,5,1,0.345,170.12,3214.03,209.971512877,14.516790104,5
1133071,1.97,-1.16,1.28,0.96,25.839,2,7,2,0.231,3933.56,3216.16,210.003858269,14.558651615,5
934072,0.23,-0.09,0.17,0.14,23.555,7,14,1,0.127,2530.96,3220.2,209.991857535,14.543010534,5
1419070,0.91,-0.24,1.07,0.5,25.998,7,4,0,0.365,304.72,3221.42,209.972753559,14.518226582,5
1309070,3.55,2.39,2.1,1.44,26.113,2,5,1,0.438,3438.38,3222.05,209.999672574,14.55309259,5
1373070,-0.01,-0.19,0.06,0.05,21.393,8,15,0,0.043,1638.67,3224.67,209.984245864,14.53304394,5
1043067,1.61,0.94,1.13,1.2,25.633,5,2,0,0.32,3365.82,3228.83,209.999127256,14.552228642,5
1047069,1.77,1.11,1.67,1.16,25.984,4,6,2,0.381,3233.29,3229.29,209.997994215,14.550750132,5
1669064,0.78,2.23,2.42,1.58,23.884,2,3,0,0.39,3217.26,3231.12,209.997877562,14.550556704,5
1056067,0.04,-2.95,1.92,2.36,25.99,3,3,1,0.77,2912.61,3232.48,209.995276609,14.547155229,5
1513056,-1.62,3.67,1.59,1.43,26.185,3,5,2,0.419,3583.15,3238.47,210.001104785,14.554566841,5
1785063,-0.82,0.59,0.69,0.72,25.721,4,9,1,0.254,3856.7,3241.99,210.003494832,14.557581524,5
1438051,-0.84,0.39,0.87,0.38,26.001,5,3,1,0.301,1850.92,3250.8,209.986368971,14.535188791,5
1614058,0.17,1.39,0.28,0.32,24.492,4,13,0,0.155,3424.24,3250.84,209.999882024,14.552695823,5
1526052,-0.05,0.01,0.08,0.07,23.377,8,15,0,0.057,473.83,3253.49,209.974574224,14.519841892,5
1374070,3.45,0.49,1.51,2.33,26.531,2,5,1,0.321,1984.89,3254.76,209.987564964,14.536646615,5
1748058,1.18,0.29,2.07,1.94,26.296,2,7,2,0.614,647.03,3255.09,209.976079946,14.521756064,5
1651064,2.19,4.68,2.01,2.49,26.598,2,4,4,0.406,3937.44,3258.8,210.004381578,14.55834018,5
1313070,0.98,1.55,0.24,0.33,24.379,8,7,0,0.322,3882.36,3259.55,210.003917206,14.557720956,5
1144067,0.18,-0.2,0.09,0.13,23.488,6,9,1,0.091,124.09,3280.68,209.971883572,14.515723676,5
1070069,1.0,3.16,1.25,0.96,25.274,4,3,0,0.332,2889.71,3283.5,209.995666333,14.546476192,5
1974063,2.6,8.46,1.53,1.47,25.988,4,1,2,0.342,747.27,3284.66,209.977280415,14.522625618,5
1486051,-0.98,0.63,1.35,1.61,26.473,3,3,0,0.338,1301.63,3292.97,209.98213632,14.528725544,5
1701056,-0.07,2.7,1.78,1.72,26.395,4,4,3,0.506,288.79,3294.32,209.973454527,14.517443061,5
801068,0.0,-0.06,0.09,0.09,24.012,6,13,1,0.05,2956.99,3297.18,209.996401261,14.547111074,5
1694050,0.13,0.85,2.0,0.95,25.914,3,9,0,0.436,1044.14,3300.15,209.980007606,14.525800355,5
883065,-0.55,-0.25,0.48,0.33,25.57,5,9,0,0.18,2012.9,3311.85,209.988461652,14.536483601,5
1069067,1.65,1.44,1.49,2.21,26.138,3,2,1,0.703,3418.21,3320.77,210.000634045,14.552047073,5
1195066,0.01,-0.16,0.15,0.16,24.559,7,16,0,0.075,2352.44,3325.61,209.991535731,14.540147375,5
2009057,-0.03,-0.16,0.12,0.19,23.805,6,8,0,0.116,3510.29,3326.64,210.001492381,14.553022891,5
2306061,0.12,-0.95,0.89,1.25,26.027,5,7,0,0.453,246.74,3327.91,209.973479561,14.516695803,5
1715064,-0.03,0.13,0.1,0.11,24.219,8,15,0,0.066,3227.73,3328.55,209.999087232,14.549862752,5
1163066,0.09,3.04,1.66,1.49,26.046,3,3,1,0.366,3494.26,3331.51,210.001410568,14.552804017,5
1690049,0.34,-0.05,0.8,0.62,25.592,3,11,0,0.232,694.91,3334.07,209.977398658,14.521632137,5
914065,-0.2,-0.03,0.14,0.12,24.291,7,5,0,0.097,921.16,3337.56,209.979381527,14.524120824,5
2167053,-0.08,0.02,0.07,0.08,22.623,6,12,1,0.045,2035.63,3338.35,209.988961369,14.536516179,5
1146069,-0.23,0.54,0.71,1.12,24.677,4,1,1,0.305,741.26,3338.43,209.977846717,14.522111533,5
1996054,-0.03,0.04,0.06,0.07,22.485,8,12,0,0.05,941.72,3342.73,209.979617502,14.524306543,5
1615050,0.15,-0.03,0.25,0.28,24.811,7,11,0,0.139,3428.47,3344.21,210.000991524,14.551966373,5
1713050,-0.16,0.01,0.21,0.19,24.071,3,12,0,0.072,1235.09,3349.69,209.982216659,14.527513289,5
1624049,-1.36,0.63,1.17,1.56,25.378,3,7,2,0.462,2048.05,3350.63,209.989209162,14.536552126,5
998072,0.19,0.1,0.14,0.16,24.322,7,12,0,0.12,1560.93,3355.03,209.985076261,14.531095049,5
2004055,-0.84,0.14,2.15,1.68,26.482,3,7,0,0.538,577.26,3358.73,209.976671732,14.520117838,5
1640056,-0.15,-0.08,0.1,0.12,24.239,7,12,1,0.06,2312.87,3368.54,209.99168936,14.539350014,5
2280061,0.14,0.18,0.33,0.38,25.452,5,7,0,0.132,1136.77,3374.32,209.981655528,14.526214497,5
810068,-0.19,-0.11,0.09,0.11,24.243,7,8,0,0.068,3384.73,3377.82,210.001002107,14.551200092,5
1943062,-0.7,-0.67,0.52,0.84,26.11,4,9,0,0.376,471.8,3382.69,209.976041457,14.518744894,5
1416070,-0.03,-0.04,0.12,0.16,24.242,7,14,0,0.079,2318.02,3383.39,209.991904225,14.539283876,5
1729050,0.48,-0.19,0.77,0.83,25.968,4,12,0,0.265,1374.61,3386.84,209.98384181,14.528757051,5
1204066,0.47,0.11,0.29,0.35,25.385,6,10,1,0.143,2809.23,3388.8,209.996185197,14.544705024,5
1237071,0.44,2.7,0.65,0.97,25.462,5,3,1,0.356,2653.94,3390.09,209.994866221,14.542966161,5
1910054,0.26,0.95,0.63,0.53,25.483,5,9,0,0.218,3166.23,3390.15,209.999266926,14.548666255,5
1288071,4.45,5.45,2.38,2.28,25.26,4,1,0,0.467,1214.96,3400.09,209.982623056,14.526870243,5
1944059,-0.9,-0.01,0.48,0.61,25.881,4,7,0,0.193,1439.38,3401.35,209.984564856,14.529357248,5
1802050,-11.32,-2.07,0.18,0.11,19.074,8,12,4,0.154,198.48,3401.7,209.973913022,14.515545287,5
1496051,-0.52,1.59,0.6,0.41,26.255,4,12,0,0.16,2279.96,3403.31,209.991806224,14.538694792,5
1997063,0.03,0.6,0.44,0.37,25.967,6,10,0,0.219,1598.25,3403.52,209.985954118,14.531107095,5
965072,-0.07,-0.66,0.29,0.57,25.174,5,7,0,0.369,3695.82,3407.03,210.004009808,14.554418796,5
1167069,0.11,-0.35,0.32,0.23,24.817,5,8,0,0.175,870.43,3410.61,209.979785404,14.522948784,5
929065,-1.66,0.28,0.54,0.64,25.701,7,1,0,0.268,734.15,3411.95,209.978630517,14.521421157,5
1003072,0.03,-0.16,0.05,0.08,21.993,7,7,0,0.034,2153.04,3421.2,209.990921724,14.537133555,5
1628049,1.04,1.87,0.45,1.57,26.473,3,4,0,0.338,2937.22,3425.85,209.997710165,14.545821098,5
1330071,0.07,-0.19,0.95,0.44,24.777,6,6,1,0.349,188.82,3426.3,209.974112785,14.51523315,5
1139069,1.97,-4.98,2.19,1.59,26.026,3,4,0,0.878,1965.11,3426.37,209.989367115,14.534999325,5
1729058,-0.46,-0.53,0.79,1.14,26.396,2,12,0,0.327,3200.51,3432.66,210.000049886,14.548694155,5
1680060,0.0,-0.3,0.34,0.29,25.212,4,12,0,0.102,1325.65,3432.82,209.983949745,14.527829976,5
1134067,-0.08,-0.41,0.47,0.51,25.263,5,9,0,0.26,2104.94,3434.24,209.990658556,14.536489991,5
1902055,0.04,-0.06,0.04,0.05,22.697,8,16,0,0.036,3582.72,3435.62,210.00336697,14.552922575,5
2019054,-0.1,0.04,0.09,0.14,24.111,6,8,2,0.065,1478.84,3436.24,209.985304508,14.529506085,5
906065,-3.15,1.78,1.72,2.4,25.711,7,2,0,0.779,2631.69,3452.23,209.9953893,14.542201734,5
1231071,0.17,-0.27,0.1,0.17,24.011,7,10,0,0.107,3645.05,3454.57,210.004120084,14.553458508,5
977072,0.15,0.5,0.35,0.37,24.822,6,11,0,0.181,3897.4,3463.23,210.006387256,14.556194445,5
1565052,-0.01,-0.08,2.21,1.13,26.33,3,2,0,0.517,2033.75,3464.27,209.990392222,14.535448012,5
2026055,0.05,0.19,0.07,0.05,22.83,7,13,2,0.037,1189.4,3469.04,209.983195853,14.526012596,5
1672050,-2.12,0.48,0.88,0.96,17.377,7,13,4,0.649,3540.45,3470.64,210.003406387,14.552160856,5
1567051,0.79,-0.45,0.86,0.7,26.164,4,5,2,0.337,1347.4,3475.51,209.984627085,14.527716996,5
2163053,-0.03,1.68,0.37,0.39,25.561,4,9,0,0.162,3830.93,3476.11,210.005964162,14.555347784,5
1210066,0.22,-1.63,0.89,0.45,25.906,3,4,0,0.257,3864.66,3483.1,210.006334309,14.555664929,5
1044072,0.76,0.53,1.22,0.57,24.779,6,1,1,0.377,1127.17,3484.06,209.98283404,14.525195025,5
2280057,-1.02,0.66,0.94,0.33,26.753,3,3,0,0.192,809.83,3488.4,209.980158904,14.521627564,5
1005072,-0.2,-0.28,0.22,0.22,24.524,6,10,0,0.11,2898.91,3489.1,209.998107988,14.544868799,5
1453070,-4.81,-6.51,2.04,0.37,26.37,2,3,1,0.293,2534.01,3491.17,209.994997836,14.540791021,5
955065,0.14,0.11,0.1,0.1,24.03,7,13,0,0.13,491.72,3515.11,209.97773419,14.517865566,5
1900064,0.08,0.03,0.05,0.05,21.778,8,12,0,0.037,1965.41,3525.51,209.990509059,14.534178216,5
2109059,0.05,-0.01,0.09,0.1,23.848,8,16,0,0.093,186.73,3526.52,209.975246626,14.514376557,5
2114063,-2.55,0.14,0.86,1.59,26.217,2,4,0,0.244,1007.33,3528.44,209.982314945,14.523492509,5
1129067,0.11,-0.17,0.05,0.08,23.14,8,15,0,0.047,3627.02,3535.42,210.004894439,14.552585513,5
1448070,-0.28,-0.33,0.27,0.21,23.513,5,12,1,0.107,3417.17,3542.97,210.003178538,14.550187691,5
1535070,1.37,0.68,0.97,0.45,26.074,3,9,0,0.255,704.82,3543.19,209.979886923,14.520003509,5
2350053,-4.06,-2.23,1.66,1.8,25.892,6,5,0,0.656,827.41,3552.56,209.981047236,14.521289686,5
1528070,-0.64,-1.33,1.81,1.97,25.95,4,5,1,0.681,996.36,3559.59,209.98257878,14.52311128,5
1576052,-0.39,1.36,1.63,0.86,26.36,2,6,0,0.348,3028.1,3566.94,210.000112194,14.54565888,5
1929064,-5.24,0.67,1.39,1.46,25.837,5,1,1,0.444,1950.24,3567.44,209.990860734,14.533660777,5
2250057,-0.04,-0.35,0.69,0.67,26.29,2,8,0,0.15,2134.24,3569.12,209.992460321,14.535694387,5
1730056,-0.3,0.1,0.34,0.27,25.75,5,10,0,0.15,2739.01,3572.67,209.997695156,14.542394408,5
1259066,0.24,-0.81,0.71,0.64,26.311,5,10,0,0.295,3110.51,3578.78,210.000956174,14.546477595,5
2311053,-1.58,-1.89,1.2,0.37,26.258,3,6,0,0.47,2026.89,3584.54,209.991715599,14.534371438,5
2322061,-0.18,0.25,0.2,0.13,24.747,6,9,0,0.149,2787.99,3584.96,209.998257044,14.542837286,5
1295066,1.26,0.26,1.15,1.71,25.91,2,4,0,0.291,1859.42,3588.89,209.990327164,14.532471731,5
1526070,-0.31,0.26,1.43,0.95,25.973,3,8,0,0.454,1511.58,3595.59,209.987416995,14.528545274,5
2316053,1.31,-0.14,1.39,1.4,23.826,4,4,2,0.352,2037.74,3597.49,209.991957491,14.534384464,5
2211063,-0.41,0.24,0.69,0.53,25.536,2,9,0,0.153,479.72,3598.18,209.978585881,14.517041228,5
1059072,2.59,-1.2,0.49,1.58,25.868,4,3,0,0.526,1748.1,3598.45,209.989481041,14.531153568,5
1563051,-0.01,0.21,0.09,0.09,24.077,6,16,0,0.061,2883.44,3601.01,209.999261206,14.543765912,5
1300066,0.65,-1.5,1.08,0.84,26.123,8,13,0,0.654,1786.53,3601.79,209.98984932,14.531553397,5
1978062,-0.32,-0.26,0.41,0.13,23.551,4,8,1,0.122,2347.74,3603.11,209.994684351,14.537787414,5
871068,-0.1,0.1,0.4,0.33,25.667,7,6,2,0.158,2430.92,3606.51,209.995437957,14.538684702,5
1180069,0.12,-0.09,0.09,0.05,23.092,7,15,0,0.057,2649.68,3609.58,209.997351968,14.54109341,5
1752056,-0.16,0.04,0.26,0.25,24.798,5,13,0,0.101,2726.08,3610.87,209.998023055,14.541932821,5
1687051,0.03,0.95,0.45,0.38,25.3,6,13,0,0.203,279.37,3612.04,209.977024788,14.514696461,5
1553051,-0.98,1.91,0.48,1.93,26.021,3,3,0,0.471,3488.39,3625.53,210.004739059,14.550293478,5
2507061,-1.24,0.56,0.27,0.38,25.317,7,12,0,0.191,155.31,3631.98,209.976188556,14.513150002,5
2025063,-1.01,-0.46,0.44,1.33,26.181,2,6,0,0.301,3838.28,3633.31,210.007833966,14.554122057,5
862068,0.01,0.91,0.39,0.61,25.732,4,6,4,0.238,3357.95,3639.78,210.003782391,14.548723453,5
1289066,3.93,-0.58,0.94,1.14,25.742,4,4,3,0.346,2626.86,3644.86,209.99756158,14.540546058,5
1599052,0.52,1.22,0.5,0.84,26.08,3,7,0,0.203,3602.07,3662.05,210.006135285,14.5512547,5
1519070,1.07,-1.0,1.19,1.4,25.771,4,4,0,0.528,2643.28,3666.24,209.997948233,14.540551054,5
1327071,13.23,3.67,1.35,1.81,23.919,4,4,3,0.709,3169.07,3669.46,210.002501293,14.546374891,5
1735049,0.11,1.18,0.26,0.14,23.301,3,4,0,0.071,3542.68,3670.29,210.005719758,14.55052528,5
1320071,0.15,-0.3,0.12,0.14,24.502,8,11,0,0.086,3350.09,3673.08,210.004097739,14.548359109,5
966065,0.13,-0.26,0.12,0.14,24.571,7,7,0,0.089,1565.13,3674.93,209.98878858,14.528481537,5
1664051,0.09,-0.01,0.06,0.06,22.282,8,16,0,0.065,1521.6,3679.24,209.988464261,14.527961234,5
1268069,0.2,0.19,0.21,0.22,24.556,8,9,0,0.172,282.06,3680.25,209.977831766,14.514159161,5
1701052,3.17,5.23,2.17,1.19,26.52,2,4,3,0.351,1728.65,3681.6,209.990269553,14.530245604,5
1325066,-0.14,-0.17,0.24,0.23,24.912,7,11,0,0.149,1582.34,3683.28,209.989032267,14.528603477,5
1922064,-0.19,-0.46,0.61,1.14,25.942,3,6,0,0.281,3458.67,3683.42,210.005149168,14.549481326,5
1264069,0.11,-0.34,0.58,0.4,25.514,4,8,0,0.161,588.43,3686.34,209.98053245,14.517517836,5
1072072,0.15,-0.33,0.52,0.4,25.477,4,11,0,0.191,2017.88,3687.81,209.992824861,14.533412394,5
1848050,-0.99,1.66,0.63,0.8,25.371,3,4,1,0.175,2067.26,3687.91,209.993250075,14.533961237,5
1662052,-1.58,1.52,0.73,0.59,25.775,4,5,0,0.232,2636.49,3689.16,209.998153186,14.540284875,5
2173063,-0.3,2.44,0.91,2.16,25.88,3,2,1,0.545,2006.28,3694.71,209.992804635,14.53322598,5
1660051,0.25,1.92,0.94,1.04,26.405,4,7,0,0.473,2082.08,3716.74,209.993708674,14.533886311,5
1214067,0.23,-0.64,0.54,0.34,26.078,4,4,0,0.151,2018.26,3717.81,209.993172862,14.533167095,5
1120072,6.47,-4.07,1.09,1.22,25.595,2,6,0,0.245,150.92,3724.89,209.977218688,14.512328612,5
2343053,-0.09,-0.15,0.11,0.22,19.079,8,12,4,0.228,2915.09,3727.91,210.000991482,14.543062815,5
1337071,-0.18,-0.82,0.38,0.27,25.265,7,9,0,0.179,3526.87,3728.79,210.006256387,14.549862784,5
934068,0.05,0.03,0.06,0.07,22.661,7,12,1,0.037,772.54,3735.0,209.982672661,14.519162046,5
1835060,0.66,-2.25,0.81,2.0,26.088,3,4,2,0.334,1544.31,3740.78,209.98936658,14.527702082,5
1800060,-1.02,-0.49,1.03,1.14,26.578,3,5,1,0.281,2338.67,3747.88,209.996270232,14.536482522,5
1370071,-0.92,-0.8,0.85,0.88,24.98,3,4,1,0.237,2381.07,3750.6,209.996665686,14.536931636,5
1864056,-5.04,4.1,2.01,2.14,26.764,3,4,2,0.588,1722.22,3764.01,209.99116132,14.529488707,5
1338066,1.18,1.82,0.76,0.4,25.254,8,5,0,0.325,2334.99,3773.76,209.996536021,14.536226441,5
1250069,0.2,-0.06,0.17,0.24,24.713,7,13,0,0.14,2024.17,3775.02,209.993881119,14.532757198,5
2351057,-0.54,0.01,0.52,0.83,25.993,2,11,0,0.159,3201.96,3778.42,210.00403587,14.54583473,5
2060062,-0.23,0.84,1.94,0.53,26.27,3,3,0,0.394,3078.1,3779.4,210.002983392,14.544448286,5
2074059,-2.9,-1.15,1.29,1.37,26.045,3,3,2,0.339,3708.14,3780.14,210.008403515,14.551452855,5
2148054,0.68,1.45,1.5,1.95,25.952,3,6,1,0.548,2731.14,3780.65,210.000017649,14.540577176,5
1318066,0.14,-0.22,0.35,0.3,25.402,8,10,0,0.374,2916.73,3781.84,210.001625278,14.54263239,5
1015065,-0.07,-0.24,0.11,0.19,24.192,6,9,1,0.074,850.45,3782.29,209.983885052,14.519635641,5
1835056,0.54,3.92,1.62,1.1,27.288,2,6,1,0.341,2662.82,3782.36,209.99945048,14.539802709,5
1612070,0.04,0.19,0.09,0.1,23.51,8,7,0,0.053,1326.81,3789.86,209.988062595,14.524873633,5
925068,0.06,0.05,0.22,0.19,24.645,7,8,0,0.154,1721.97,3790.19,209.991460129,14.529268312,5
904068,-0.09,1.71,1.17,0.88,24.906,5,4,0,0.484,2732.2,3793.05,210.000169367,14.540485934,5
908068,0.48,0.58,0.52,0.69,25.441,5,6,0,0.257,2559.37,3796.9,209.998728985,14.538530747,5
1873050,3.33,2.31,1.14,1.55,25.681,3,2,1,0.296,2739.0,3798.83,210.000294063,14.540513486,5
1673051,-0.61,3.68,1.33,1.56,26.206,4,5,1,0.613,2733.32,3801.3,210.000273624,14.540429733,5
1387071,3.39,-5.52,2.13,1.98,25.958,3,2,0,0.515,2558.13,3803.47,209.998793922,14.538462213,5
997065,0.22,-0.14,0.1,0.07,23.53,7,10,1,0.039,1905.84,3804.72,209.993206083,14.531193458,5
966068,0.35,-0.36,0.23,0.2,24.657,6,10,0,0.119,129.21,3815.62,209.978074687,14.511332571,5
2153063,-1.7,2.13,0.74,1.07,25.889,5,3,0,0.348,3838.4,3817.46,210.00995128,14.552591892,5
1353066,-0.54,0.2,0.34,0.32,25.272,8,9,0,0.2,2247.92,3817.53,209.996291241,14.534893419,5
1005065,0.1,-0.12,0.21,0.1,24.25,8,7,0,0.121,1817.18,3826.53,209.992695332,14.530025517,5
1830049,-0.24,-0.22,0.27,0.32,24.301,5,12,0,0.146,3146.52,3830.12,210.004153962,14.544787891,5
1889056,0.01,-0.25,0.12,0.14,24.236,7,14,0,0.096,2069.13,3833.09,209.994934444,14.532774642,5
2455061,-0.2,-0.16,0.97,0.45,25.985,4,6,0,0.215,3376.2,3837.18,210.006207793,14.547284773,5
2558053,-1.93,0.97,1.0,0.74,26.352,2,5,0,0.235,558.21,3837.87,209.982014203,14.515921519,5
1223069,0.06,-0.41,0.22,0.15,24.272,7,14,0,0.111,3716.35,3839.33,210.009154278,14.55105177,5
1466071,0.18,-0.37,0.23,0.19,24.856,6,6,0,0.09,838.33,3844.49,209.984495559,14.518983703,5
1740052,-1.44,3.13,1.58,0.85,26.424,3,5,1,0.389,2665.38,3849.67,210.000246023,14.539271452,5
1841056,-0.05,0.09,0.09,0.09,23.413,5,7,0,0.04,3231.77,3850.32,210.005118296,14.545568574,5
2222063,-1.83,-0.68,1.0,1.04,25.778,6,3,0,0.639,3179.6,3857.56,210.004753357,14.544927744,5
2160059,0.12,0.12,0.11,0.14,24.162,7,9,0,0.059,2939.64,3862.15,210.002745019,14.542219519,5
2303059,-0.38,-0.07,0.49,0.3,25.493,5,5,0,0.134,668.61,3862.57,209.983246046,14.516944665,5
1837052,-0.39,-0.06,1.14,0.52,26.212,3,3,0,0.202,564.02,3864.78,209.982373296,14.515762496,5
1266067,0.09,-1.04,0.67,0.86,26.116,3,9,0,0.173,1954.52,3870.89,209.994384623,14.531184837,5
1047065,1.98,0.87,0.71,1.75,25.074,2,3,1,0.252,335.18,3874.94,209.980525069,14.513131355,5
1759051,0.01,0.1,0.06,0.06,22.684,8,10,1,0.034,1273.88,3878.94,209.988631861,14.52354393,5
949068,0.12,-0.39,0.74,0.74,25.77,4,8,1,0.294,1574.16,3881.38,209.991238543,14.526865179,5
1325069,0.08,0.03,0.18,0.15,23.879,8,6,0,0.11,218.86,3882.53,209.979613495,14.511773886,5
2169059,-2.2,2.41,1.55,1.85,26.167,4,2,3,0.386,3137.14,3890.98,210.004772691,14.544177292,5
1054065,-0.51,0.15,0.47,0.23,25.464,7,4,0,0.26,454.4,3907.26,209.981920163,14.514189269,5
2426053,0.92,1.88,0.83,0.77,25.331,5,3,2,0.254,3687.12,3910.06,210.009715941,14.55013836,5
989065,1.54,2.23,0.53,0.65,25.999,5,4,0,0.212,3519.7,3911.67,210.008296424,14.548262121,5
1364066,1.08,-11.09,0.98,0.91,25.489,4,2,1,0.306,3220.27,3912.71,210.00573642,14.544921715,5
1695051,-0.17,0.15,0.19,0.13,24.576,6,13,0,0.079,3551.64,3913.42,210.008590828,14.548602938,5
1957049,0.59,4.48,0.92,1.55,26.232,4,12,0,0.526,1647.08,3913.88,209.992238294,14.527406256,5
1859052,-0.06,-0.43,1.22,1.29,26.291,3,7,0,0.687,766.42,3915.09,209.984689515,14.517596334,5
1354066,0.59,1.11,0.24,0.14,23.617,6,7,0,0.131,3455.27,3915.13,210.007782746,14.547516388,5
2515053,-0.18,-0.07,0.1,0.06,22.906,7,11,1,0.091,2135.9,3915.65,209.996456782,14.532830916,5
